'CPU_freq,CPU_cores_percent,temperature,CPU_core_demand,RAM_demand,Time,CPU_freq,CPU_cores_percent,memory,CPU_cores_percent_used,instructions,cycles,time,temperature,CPU_core_demand,RAM_demand,cpi,swap'
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,25.0,0.996,49204973583.0,13898032938.0,15.543879993,50.0,1.1,25.0,0.28245179147503197,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,30.0,0.9940000000000001,49062377677.0,14493563475.0,16.237238743,50.0,1.1,25.0,0.295410947476246,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,35.0,0.998,49596614715.0,14041410869.0,15.681431634,50.0,1.1,25.0,0.28311228396710103,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,40.0,0.998,50677931846.0,16162011178.0,18.040196385,50.0,1.1,25.0,0.318916155203671,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,45.0,0.998,50462756231.0,15057207156.0,16.815735705,50.0,1.1,25.0,0.29838257520206796,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.0,50.0,0.997,49211181173.0,14051656291.0,15.70603695,50.0,1.1,25.0,0.285537878914183,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,20.0,0.968,50948698444.0,16389639822.0,18.873546166,49.0,1.1,25.0,0.32168907788713297,19712.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,25.0,1.035,49077171689.0,14019617985.0,15.086777924000002,50.0,1.1,25.0,0.28566475007650605,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,30.0,1.035,49070124665.0,13959622976.0,15.018937386,50.0,1.1,25.0,0.284483136558177,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,35.0,1.032,48995819898.0,14002810881.0,15.114342379000002,50.0,1.1,25.0,0.285796031378823,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,40.0,1.041,49430939308.0,14267838422.0,15.268075507999999,50.0,1.1,25.0,0.28864186320835,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,45.0,1.036,49235038597.0,14480297601.0,15.576583672,50.0,1.1,25.0,0.294105539746287,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.2,50.0,1.033,49131592745.0,14661794822.0,15.818717462999999,50.0,1.1,25.0,0.298418878828065,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,20.0,1.0390000000000001,49054290302.0,13968504426.0,14.9844693,50.0,1.1,25.0,0.284756019096468,6668.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,25.0,1.061,49144615245.0,13978081703.0,14.678995128,50.0,1.1,25.0,0.284427533582575,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,30.0,1.061,49020345166.0,14303015607.0,15.012551947999999,51.0,1.1,25.0,0.29177712965025,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,35.0,1.053,49195524849.0,14235083340.0,15.053369522,50.0,1.1,25.0,0.28935728165708,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,40.0,1.061,49026460294.0,13807514485.0,14.498611463,50.0,1.1,25.0,0.28163392588817604,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,45.0,1.06,49223529739.0,14805118251.0,15.553874742,50.0,1.1,25.0,0.30077319382624107,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.4,50.0,1.055,49173669204.0,14014965885.0,14.793866272,50.0,1.1,25.0,0.28500956125234495,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,20.0,1.0390000000000001,49251477042.0,14425898819.0,15.464078808,50.0,1.1,25.0,0.292902866785052,4620.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,25.0,1.092,50353477517.0,15019145093.0,15.316613687,50.0,1.1,25.0,0.298274237125516,9740.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,30.0,1.075,49108937619.0,14302133672.0,14.826834782,51.0,1.1,25.0,0.29123280537973906,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,35.0,1.073,49139505733.0,13943220701.0,14.481535615,50.0,1.1,25.0,0.2837476790418,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,40.0,1.077,49325780938.0,14713034506.0,15.215951499,50.0,1.1,25.0,0.298282849783838,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,45.0,1.07,49203214477.0,14444487180.0,15.040129815999999,50.0,1.1,25.0,0.293567957572204,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,900.0,1.6,50.0,1.121,50297736313.0,15377228471.0,15.28468256,50.0,1.1,25.0,0.30572406629412396,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,20.0,0.19899999999999998,49156203813.0,16524754030.0,69.239163815,49.0,1.1,25.0,0.33616823001351803,7948.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,25.0,0.198,50485233492.0,15251743675.0,64.275931572,48.0,1.1,25.0,0.302103063015779,16396.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,30.0,0.19899999999999998,49275891691.0,14122690925.0,59.187565713999994,48.0,1.1,25.0,0.286604472092778,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,35.0,0.19899999999999998,50114462138.0,15369347731.0,64.39549631199999,48.0,1.1,25.0,0.30668487848233195,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,40.0,0.19899999999999998,49177404024.0,13936302459.0,58.395403372,48.0,1.1,25.0,0.283388331197772,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,45.0,0.19899999999999998,49070276417.0,14044149634.0,58.886827248,48.0,1.1,25.0,0.286204820096234,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.2,50.0,0.19899999999999998,49386795717.0,14168522092.0,59.390180271999995,48.0,1.1,25.0,0.286888871535411,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,20.0,0.39899999999999997,49122267282.0,14021820515.0,29.36802409,48.0,1.1,25.0,0.28544733968617203,6144.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,25.0,0.39899999999999997,49150485744.0,14075718062.0,29.46399125,49.0,1.1,25.0,0.286380039768341,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,30.0,0.4,49271714127.0,14444445344.0,30.205277625999997,49.0,1.1,25.0,0.293158977720336,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,35.0,0.4,49101477062.0,14197387569.0,29.685649843,49.0,1.1,25.0,0.28914379807909,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,40.0,0.39899999999999997,49229228862.0,14061093927.0,29.478750295999998,48.0,1.1,25.0,0.285624907235826,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,45.0,0.39899999999999997,50492216992.0,15563831205.0,32.559027994000004,49.0,1.1,25.0,0.308242183294624,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.4,50.0,0.39899999999999997,50410106842.0,15420528893.0,32.280035188,49.0,1.1,25.0,0.30590153163794,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,20.0,0.59,49846222001.0,14477913562.0,20.510500088,50.0,1.1,25.0,0.29045157247242404,8960.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,25.0,0.599,48951373909.0,13795711912.0,19.259635655,49.0,1.1,25.0,0.28182481532890197,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,30.0,0.6,48920687730.0,14058449893.0,19.580951057,49.0,1.1,25.0,0.287372286558817,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,35.0,0.6,50590940179.0,15282677448.0,21.299562742,49.0,1.1,25.0,0.30208328593868894,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,40.0,0.599,49082215574.0,14275381916.0,19.898611847999998,50.0,1.1,25.0,0.290846322829037,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,45.0,0.599,49023393934.0,14244406139.0,19.872472392,49.0,1.1,25.0,0.290563443203813,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.6,50.0,0.599,49025871606.0,13900991381.0,19.384080226,49.0,1.1,25.0,0.28354399270483804,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,20.0,0.5770000000000001,50610717549.0,15431776387.0,22.342525833000003,49.0,1.1,25.0,0.304911234899195,24224.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,25.0,0.7979999999999999,49273285386.0,14016695380.0,14.684669362000001,50.0,1.1,25.0,0.284468455273383,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,30.0,0.799,49112028990.0,14199015753.0,14.849831882,50.0,1.1,25.0,0.28911482675438105,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,35.0,0.799,49074061227.0,13924607787.0,14.560571341,51.0,1.1,25.0,0.28374679899814004,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,40.0,0.799,49094759924.0,14385197854.0,15.038083398,51.0,1.1,25.0,0.29300882367626696,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,45.0,0.8,49070900191.0,14006989711.0,14.626101934000001,50.0,1.1,25.0,0.28544391190053997,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,0.8,50.0,0.799,49008963090.0,14092202803.0,14.735522373,50.0,1.1,25.0,0.287543378078028,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,20.0,0.981,49384225663.0,14198214761.0,12.095082196,51.0,1.1,25.0,0.28750505997379,4876.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,25.0,0.907,50384833775.0,15570168950.0,14.352439579,50.0,1.1,25.0,0.309024914511589,10764.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,30.0,0.995,49090902062.0,13879896526.0,11.651642635999998,51.0,1.1,25.0,0.282738673419979,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,35.0,0.9890000000000001,49020547280.0,13792050441.0,11.647057054000001,51.0,1.1,25.0,0.28135243701424395,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,40.0,0.9940000000000001,49033944285.0,13959397484.0,11.737803666,51.0,1.1,25.0,0.28468844771825297,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,45.0,0.992,49367529378.0,14143707365.0,11.909740398,52.0,1.1,25.0,0.286498180954199,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.0,50.0,0.9940000000000001,49088771366.0,13934389768.0,11.716364722,51.0,1.1,25.0,0.28386104154261305,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,20.0,1.02,49260480376.0,14129486096.0,11.573130649000001,51.0,1.1,25.0,0.286832080973452,5132.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,25.0,1.037,49147929664.0,14003257115.0,11.287984674,51.0,1.1,25.0,0.284920589956348,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,30.0,1.037,49090835080.0,14002567539.0,11.282747815999999,51.0,1.1,25.0,0.28523791693869,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,35.0,1.058,50567732769.0,15155048571.0,11.963107254,52.0,1.1,25.0,0.299698003868004,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,40.0,1.04,49078800456.0,13903752057.0,11.172268184000002,52.0,1.1,25.0,0.283294455606447,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,45.0,1.038,49078745534.0,14325379602.0,11.534437042999999,51.0,1.1,25.0,0.291885610484397,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.2,50.0,1.0390000000000001,49126422268.0,14382466913.0,11.561006638,51.0,1.1,25.0,0.29276438724845694,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,20.0,1.0,49280085476.0,13992862626.0,11.687413402,52.0,1.1,25.0,0.283945583511917,9484.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,25.0,1.057,49107357687.0,14010934782.0,11.074720309000002,51.0,1.1,25.0,0.285312332854533,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,30.0,1.055,49145068158.0,14270776492.0,11.302789094000001,51.0,1.1,25.0,0.290380643000023,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,35.0,1.068,49446894397.0,14277810159.0,11.167591473,51.0,1.1,25.0,0.288750392377852,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,40.0,1.05,49127019646.0,14348150890.0,11.41806441,51.0,1.1,25.0,0.29206231099281105,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,45.0,1.062,49157925412.0,14411397208.0,11.336905972,52.0,1.1,25.0,0.293165284889789,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.4,50.0,1.056,49130136827.0,14068014952.0,11.135517235999998,51.0,1.1,25.0,0.286341863885646,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,20.0,0.9309999999999999,50867271503.0,15422735186.0,13.841927714,51.0,1.1,25.0,0.303195644867454,21248.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,25.0,1.0659999999999998,49221524150.0,14462953739.0,11.332690967000001,52.0,1.1,25.0,0.29383392710321,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,30.0,1.087,49408177908.0,14306785152.0,11.001798155,51.0,1.1,25.0,0.289563099830149,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,35.0,1.0659999999999998,49238068873.0,13870195497.0,10.870611636,52.0,1.1,25.0,0.28169657775928303,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,40.0,1.064,49122933404.0,14024095476.0,11.014756159000001,52.0,1.1,25.0,0.285489780519866,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,45.0,1.062,48897669507.0,13969243893.0,10.995118769000001,51.0,1.1,25.0,0.285683224453063,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1200.0,1.6,50.0,1.062,49229314327.0,13867483898.0,10.908455618,52.0,1.1,25.0,0.281691591434462,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,20.0,0.191,50277923491.0,15652237938.0,58.833169445,49.0,1.1,25.0,0.311314327466245,24320.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,25.0,0.19699999999999998,50517908826.0,15582675321.0,56.571011442,49.0,1.1,25.0,0.30845843945504,14592.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,30.0,0.198,50410494494.0,15256586286.0,55.314473131999996,49.0,1.1,25.0,0.30264702695618,14348.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,35.0,0.19899999999999998,49259138378.0,13763558495.0,49.480009666,49.0,1.1,25.0,0.27941127165852003,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,40.0,0.19899999999999998,49615932654.0,14601411787.0,52.486444782,49.0,1.1,25.0,0.294288769876078,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,45.0,0.19899999999999998,49080798420.0,14161179226.0,50.883734757,49.0,1.1,25.0,0.28852789037411897,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.2,50.0,0.2,49034782519.0,14166567161.0,50.871863628999996,48.0,1.1,25.0,0.28890853457972804,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,20.0,0.38799999999999996,49301775598.0,14429782487.0,26.620016145,49.0,1.1,25.0,0.29268281541538105,9484.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,25.0,0.4,49129140222.0,13936896738.0,24.983041326,49.0,1.1,25.0,0.283678824319401,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,30.0,0.4,49181397925.0,14064957226.0,25.200720573,49.0,1.1,25.0,0.285981241270298,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,35.0,0.4,49164487628.0,13819634456.0,24.728390855,49.0,1.1,25.0,0.281089768707962,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,40.0,0.39799999999999996,49009262075.0,13821115128.0,24.886253409000002,49.0,1.1,25.0,0.28201026791322,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,45.0,0.39899999999999997,49175012801.0,14096641641.0,25.284307429000002,49.0,1.1,25.0,0.28666269387759696,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.4,50.0,0.39899999999999997,49327026780.0,13916374798.0,24.978192811,49.0,1.1,25.0,0.282124743906975,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,20.0,0.45799999999999996,50605932746.0,15613251759.0,24.459712666999998,49.0,1.1,25.0,0.308526113674569,24832.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,25.0,0.599,49136746561.0,14049309841.0,16.789319710999997,50.0,1.1,25.0,0.28592267140761307,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,30.0,0.601,48954431196.0,13769188869.0,16.419141837,50.0,1.1,25.0,0.281265424448952,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,35.0,0.6,49170832671.0,14399253263.0,17.190630606,50.0,1.1,25.0,0.29284135494195895,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,40.0,0.598,49225059299.0,13951835504.0,16.714480116,49.0,1.1,25.0,0.283429531679272,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,45.0,0.599,49630174228.0,14317979905.0,17.107403033,50.0,1.1,25.0,0.288493444315216,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.6,50.0,0.6,49026912781.0,14012468578.0,16.72487496,51.0,1.1,25.0,0.285811767112336,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,20.0,0.602,50349499372.0,15237444344.0,18.141601104,50.0,1.1,25.0,0.30263348263744,25088.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,25.0,0.7979999999999999,48961006440.0,14336305505.0,12.873413824000002,50.0,1.1,25.0,0.292810678280656,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,30.0,0.799,49185576731.0,14258834841.0,12.77771069,51.0,1.1,25.0,0.289898701787777,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,35.0,0.799,48971347290.0,14375380588.0,12.880543698,50.0,1.1,25.0,0.29354676527217893,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,40.0,0.8,51615671156.0,16199897849.0,14.497791552999999,50.0,1.1,25.0,0.31385618914144103,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,45.0,0.799,50419435261.0,15134257371.0,13.568450337,50.0,1.1,25.0,0.300167133817671,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,0.8,50.0,0.8,49041912607.0,14244786324.0,12.75779024,51.0,1.1,25.0,0.290461476047057,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,20.0,0.787,50516652237.0,15603320770.0,14.205171659000001,50.0,1.1,25.0,0.30887479829020803,18688.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,25.0,0.998,49084195845.0,14207418700.0,10.196278877000001,50.0,1.1,25.0,0.289449963586339,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,30.0,0.9940000000000001,49142965042.0,13920067437.0,10.030463224,50.0,1.1,25.0,0.283256564293652,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,35.0,0.993,49079342807.0,13894840624.0,10.019788075,51.0,1.1,25.0,0.283109753091849,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,40.0,0.993,50381876145.0,15080399487.0,10.881450185999999,51.0,1.1,25.0,0.29932191178427503,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,45.0,0.991,49092603246.0,14220127444.0,10.275981152,52.0,1.1,25.0,0.289659266442722,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.0,50.0,0.996,48971621379.0,14021178317.0,10.085737729,52.0,1.1,25.0,0.28631231562638304,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,20.0,0.81,50576107724.0,15399693718.0,13.616884349000001,51.0,1.1,25.0,0.304485544875023,20504.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,25.0,1.042,49625779280.0,14606785330.0,10.042925463,52.0,1.1,25.0,0.294338659098634,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,30.0,1.041,48980015395.0,13858163802.0,9.537339418,52.0,1.1,25.0,0.282935064234681,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,35.0,1.046,49217292054.0,13893546251.0,9.50984252,52.0,1.1,25.0,0.282289936548242,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,40.0,1.042,49034837432.0,13837697848.0,9.507325226,53.0,1.1,25.0,0.282201360760901,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,45.0,1.0390000000000001,49213066250.0,14323587527.0,9.873950871,52.0,1.1,25.0,0.291052531745062,0.0
600.0,40.0,47616.0,1.1,25.0,765.5375,1400.0,1.2,50.0,1.037,49132665851.0,13991798329.0,9.660398153,52.0,1.1,25.0,0.28477588355233097,0.0
